Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),Initial Max Power (dBm),Max Power (dBm),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error,Beam Offset History
20250723_194622_995,-51,1,1,-45.0,6.759923019409186,-91.81137084960938,-91.81137084960938,0.12190771102905273,7.081714391708374,1,52,NeighborSearch,52,1,-45.0,10.438475720723304,51,[51]
20250723_194630_203,-51,1,1,-45.0,10.368066730587671,-92.06598663330078,-92.06598663330078,0.13158035278320312,0.10244154930114746,1,1,YOLO,1,1,-45.0,10.368066730587671,0,"[51, 0]"
20250723_194630_439,-37,1,1,-45.0,7.251228700573662,-90.41012573242188,-90.41012573242188,0.10286331176757812,6.447278738021851,1,49,NeighborSearch,47,26,-8.7,11.87969871451098,23,"[51, 0, 23]"
20250723_194636_991,-37,1,1,-45.0,12.82497939011651,-89.61458587646484,-89.61458587646484,0.13335728645324707,0.10197257995605469,1,1,YOLO,1,26,-8.7,12.82497939011651,0,"[51, 0, 23, 0]"
20250723_194637_228,-26,1,1,-45.0,7.733718967192402,-92.75449867248535,-92.75449867248535,0.10160183906555176,5.135870456695557,1,37,NeighborSearch,37,19,-18.9,9.745569734308944,18,"[51, 0, 23, 0, 18]"
20250723_194642_467,-26,1,1,-45.0,10.136499240550165,-92.31904602050781,-92.31904602050781,0.1275017261505127,0.10214638710021973,1,1,YOLO,1,19,-18.9,10.136499240550165,0,"[51, 0, 23, 0, 18, 0]"
20250723_194642_698,-25,NO_RADIO,1,-45.0,7.718024225196274,-94.93123626708984,-94.93123626708984,0.10121488571166992,0.15842962265014648,1,,CenterFallback,1,32,0,,,"[51, 0, 23, 0, 18, 0]"
20250723_194642_960,-16,1,1,-45.0,7.187716169169619,-91.68946838378906,-91.68946838378906,0.10305094718933105,4.461710453033447,1,32,NeighborSearch,32,16,-23.2,10.552504605311483,16,"[51, 0, 23, 0, 18, 0, 16]"
20250723_194647_526,-16,1,1,-45.0,10.047300027968518,-92.14871215820312,-92.14871215820312,0.12353348731994629,0.1021735668182373,1,1,YOLO,1,16,-23.2,10.047300027968518,0,"[51, 0, 23, 0, 18, 0, 16, 0]"
20250723_194647_753,-15,NO_RADIO,1,-45.0,7.166485154294151,-95.15899658203125,-95.15899658203125,0.10255169868469238,0.1584312915802002,1,,CenterFallback,1,32,0,,,"[51, 0, 23, 0, 18, 0, 16, 0]"
20250723_194648_016,-15,NO_RADIO,1,-45.0,6.71098697373904,-95.43484497070312,-95.43484497070312,0.10283517837524414,0.10216164588928223,1,,CenterFallback,1,32,0,,,"[51, 0, 23, 0, 18, 0, 16, 0]"
20250723_194648_223,-14,NO_RADIO,1,-45.0,6.66901413731415,-95.6165771484375,-95.6165771484375,0.0983128547668457,0.15839123725891113,1,,CenterFallback,1,32,0,,,"[51, 0, 23, 0, 18, 0, 16, 0]"
20250723_194648_481,-14,NO_RADIO,1,-45.0,7.170813613221469,-95.15899658203125,-95.15899658203125,0.10277962684631348,0.10196971893310547,1,,CenterFallback,1,32,0,,,"[51, 0, 23, 0, 18, 0, 16, 0]"
20250723_194648_687,-7,63,63,45.0,7.170022642336562,-91.67446899414062,-91.67446899414062,0.10423421859741211,3.564690351486206,63,39,NeighborSearch,25,63,45.0,10.682652932474667,-24,"[51, 0, 23, 0, 18, 0, 16, 0, -24]"
20250723_194652_358,-6,63,63,45.0,10.835402319157382,-91.34230194091796,-91.34230194091796,0.12629938125610352,0.10197925567626953,63,63,YOLO,1,63,45.0,10.835402319157382,0,"[51, 0, 23, 0, 18, 0, 16, 0, -24, 0]"
20250723_194652_587,3,56,56,34.8,8.862210789278805,-91.44122314453125,-91.44122314453125,0.10130572319030762,4.454201936721802,56,32,NeighborSearch,32,63,45.0,10.653069467412408,-31,"[0, 23, 0, 18, 0, 16, 0, -24, 0, -31]"
20250723_194657_144,14,56,56,34.8,7.175268623789194,-90.98365020751953,-90.98365020751953,0.1276721954345703,5.23842716217041,56,26,NeighborSearch,38,56,34.8,11.290803682484935,-30,"[23, 0, 18, 0, 16, 0, -24, 0, -31, -30]"
20250723_194702_512,17,48,48,23.2,6.668101640959861,-92.19911193847656,-92.19911193847656,0.13682055473327637,1.5703911781311035,48,41,NeighborSearch,10,46,20.3,10.049107541045458,-5,"[0, 18, 0, 16, 0, -24, 0, -31, -30, -5]"
20250723_194704_221,31,48,48,23.2,7.12692574439464,-92.59987716674806,-92.59987716674806,0.1055605411529541,6.969985723495483,48,13,NeighborSearch,51,43,16.0,9.70187217327026,-30,"[18, 0, 16, 0, -24, 0, -31, -30, -5, -30]"
20250723_194711_298,32,48,48,23.2,9.788503817266403,-92.70008850097656,-92.70008850097656,0.12344980239868164,0.10200691223144531,48,48,YOLO,1,43,16.0,9.788503817266403,0,"[0, 16, 0, -24, 0, -31, -30, -5, -30, 0]"
20250723_194711_525,48,41,41,13.1,7.029256501464502,-91.07141189575195,-91.07141189575195,0.1055138111114502,7.858452796936035,41,2,NeighborSearch,58,31,-1.5,11.188485302687852,-29,"[16, 0, -24, 0, -31, -30, -5, -30, 0, -29]"
20250723_194719_490,65,41,41,13.1,7.106690411263273,-94.68475341796875,-94.68475341796875,0.13466882705688477,8.5476233959198,41,1,NeighborSearch,63,28,-5.8,7.394457285884016,-27,"[16, 0, -24, 0, -31, -30, -5, -30, 0, -29]"
20250723_194728_174,82,41,41,13.1,7.131364567744143,-95.15899658203125,-95.15899658203125,0.1297292709350586,8.494370460510254,41,58,NeighborSearch,63,28,-5.8,7.162882238183371,30,"[16, 0, -24, 0, -31, -30, -5, -30, 0, -29]"
